pair,score,n_mentions,n_contribs,member,party,state,chamber,is_current,first_contrib,last_contrib,first_mention,last_mention,sample_url,entity_id,bioguide
"CREDIT UNION NATIONAL ASSOCIATION, INC. DBA AMERICA'S CREDIT UNIONS -> Ted Budd",25000.0,2,5,Ted Budd,Republican,NC,sen,1,2022-09-28,2025-12-30,2024-06-18,2025-07-31,https://www.budd.senate.gov/2025/07/31/senators-budd-scott-colleagues-introduce-bill-to-stop-federal-government-overreach-in-small-business-lending/,644,B001305
ELI LILLY AND COMPANY -> Todd Young,25000.0,5,6,Todd Young,Republican,IN,sen,1,2022-06-01,2025-10-06,2022-03-17,2026-03-05,https://www.young.senate.gov/newsroom/press-releases/young-op-ed-chips-act-tech-hubs-will-open-the-floodgates-for-9000-jobs-in-indiana/,759,Y000064
GENERAL ATOMICS -> John Hoeven,25000.0,11,8,John Hoeven,Republican,ND,sen,1,2022-02-28,2025-06-05,2022-08-16,2024-10-28,https://www.hoeven.senate.gov/news/news-releases/hoeven-working-to-expand-sda-mission-at-grand-forks-air-force-base-with-advanced-fire-control-operations,914,H001061
GENERAL MOTORS COMPANY -> Charles E. Schumer,25000.0,16,6,Charles E. Schumer,Democrat,NY,sen,1,2022-03-21,2025-04-29,2022-01-21,2025-06-04,https://www.schumer.senate.gov/newsroom/press-releases/schumer-the-houses-extreme-debt-ceiling-plan-is-a-gut-punch-to-upstate-ny-will-send-us-closer-to-default-and-jeopardizing-vital-programs-upstate-families-rely-on-senator-breaks-down-impacts-that-would-ripple-throughout-ny,923,S000148
"L3HARRIS TECHNOLOGIES, INC. -> Jim Banks",25000.0,2,7,Jim Banks,Republican,IN,sen,1,2022-04-19,2025-03-28,2025-05-21,2025-11-13,https://www.banks.senate.gov/news/press-releases/wtas-sen-banks-hosts-4th-annual-northeast-indiana-defense-summit-featuring-secretary-of-war-hegseth/,1181,B001299
"L3HARRIS TECHNOLOGIES, INC. -> Jeanne Shaheen",25000.0,2,6,Jeanne Shaheen,Democrat,NH,sen,1,2022-03-26,2025-04-09,2024-08-06,2026-02-03,https://www.shaheen.senate.gov/news/press/senior-member-of-us-senate-appropriations-committee-senator-shaheen-highlights-significant-new-hampshire-and-national-priorities-secured-in-committee-passed-government-funding-bills,1181,S001181
MICROSOFT CORPORATION -> Mazie K. Hirono,25000.0,3,7,Mazie K. Hirono,Democrat,HI,sen,1,2022-03-29,2025-12-21,2023-09-13,2025-12-04,https://www.hirono.senate.gov/news/press-releases/video-hirono-highlights-spread-of-disinformation-by-foreign-entities-in-wake-of-maui-wildfires,1318,H001042
NORTHROP GRUMMAN CORPORATION -> Kevin Cramer,25000.0,3,8,Kevin Cramer,Republican,ND,sen,1,2022-07-20,2025-06-25,2023-09-12,2026-03-30,https://www.cramer.senate.gov/news/press-releases/sen-cramer-questions-general-allvin-on-isr-capabilities-at-sasc-confirmation-hearing,1485,C001096
SPACE EXPLORATION TECHNOLOGIES CORPORATION -> Kevin Cramer,25000.0,2,5,Kevin Cramer,Republican,ND,sen,1,2023-03-15,2024-12-19,2025-03-27,2025-08-29,https://www.cramer.senate.gov/news/press-releases/cramer-secretary-of-the-air-force-dr-meink-visit-vandenberg-space-force-base-in-california,1895,C001096
"TRANSPORT WORKERS UNION OF AMERICA, AFL-CIO -> Michael Lawler",25000.0,5,7,Michael Lawler,Republican,NY,rep,1,2022-12-09,2025-09-30,2023-09-12,2025-08-22,https://lawler.house.gov/news/documentsingle.aspx?DocumentID=764,2088,L000599
"VISA, INC. -> Jerry Moran",25000.0,5,5,Jerry Moran,Republican,KS,sen,1,2022-10-21,2025-05-23,2023-02-23,2024-08-14,https://www.moran.senate.gov/public/index.cfm/news-releases?ID=D7E89904-4D30-428A-B3E7-FE49BEDB73CB,2204,M000934
"VISA, INC. -> Tim Scott",25000.0,13,5,Tim Scott,Republican,SC,sen,1,2022-08-31,2025-03-17,2022-05-12,2025-08-05,https://www.scott.senate.gov/media-center/press-releases/senator-tim-scott-announces-senate-banking-committee-republican-staff-director/,2204,S001184
WELLS FARGO & COMPANY -> Mark R. Warner,25000.0,2,8,Mark R. Warner,Democrat,VA,sen,1,2022-03-23,2025-09-24,2022-03-18,2023-06-08,https://www.warner.senate.gov/public/index.cfm/pressreleases?ID=46A32C16-6F56-4117-B129-84B7CFCFCE8A,2236,W000805
NUCOR CORPORATION -> Shelley Moore Capito,24732.9,7,7,Shelley Moore Capito,Republican,WV,sen,1,2022-03-31,2025-09-24,2023-10-20,2026-03-12,https://www.capito.senate.gov/news/press-releases/ranking-member-capito-opening-statement-at-hearing-with-us-army-corps-of-engineers-on-wrda-2024,1499,C001047
NATIONAL MINING ASSOCIATION -> John Barrasso,24600.0,5,11,John Barrasso,Republican,WY,sen,1,2023-03-31,2025-11-04,2022-09-29,2025-10-08,https://www.barrasso.senate.gov/newsroom-news-releases-barrasso-introduces-bill-to-repeal-book-minimum-tax/,1416,B001261
AMERICAN OPTOMETRIC ASSOCIATION -> John Boozman,24000.0,2,5,John Boozman,Republican,AR,sen,1,2022-03-08,2024-07-11,2024-04-09,2024-08-01,https://www.boozman.senate.gov/public/index.cfm/press-releases?ID=F3A027D5-8309-4C81-914D-AE520B11E633,201,B001236
BOEING COMPANY -> Chuck Grassley,24000.0,3,7,Chuck Grassley,Republican,IA,sen,1,2022-03-01,2025-03-24,2024-06-12,2025-09-17,https://www.grassley.senate.gov/news/news-releases/qanda-aviation-safety-must-come-first,406,G000386
"CREDIT UNION NATIONAL ASSOCIATION, INC. DBA AMERICA'S CREDIT UNIONS -> Scott Fitzgerald",24000.0,6,9,Scott Fitzgerald,Republican,WI,rep,1,2022-03-17,2025-02-28,2022-07-20,2025-06-26,https://fitzgerald.house.gov/media/press-releases/rep-fitzgeralds-halting-uncertain-methods-and-practices-supervision-humps-act,644,F000471
GENERAL MOTORS COMPANY -> Haley M. Stevens,24000.0,2,8,Haley M. Stevens,Democrat,MI,rep,1,2022-08-12,2025-03-10,2023-09-01,2025-07-24,https://stevens.house.gov/media/press-releases/us-representative-haley-stevens-d-mi-hosts-roundtable-industry-leaders-and,923,S001215
INTEL CORPORATION -> Suzanne Bonamici,24000.0,2,11,Suzanne Bonamici,Democrat,OR,rep,1,2022-03-21,2025-05-16,2024-03-22,2024-08-08,https://bonamici.house.gov/media/press-releases/second-anniversary-chips-and-science-act-lawmakers-urge-top-federal-officials,1081,B001278
UNION PACIFIC CORPORATION -> Chuck Grassley,24000.0,2,7,Chuck Grassley,Republican,IA,sen,1,2022-03-04,2025-06-23,2025-01-10,2025-07-16,https://www.grassley.senate.gov/news/news-releases/iowa-to-receive-over-15-million-from-grassley-backed-infrastructure-bill,2136,G000386
"NATIONAL SHOOTING SPORTS FOUNDATION, INC. -> John Barrasso",23500.0,2,7,John Barrasso,Republican,WY,sen,1,2023-03-14,2025-08-20,2023-09-07,2024-05-20,https://www.barrasso.senate.gov/newsroom-news-releases-barrasso-lummis-join-bill-to-repeal-unnecessary-tax-on-firearm-purchases/,1426,B001261
"PRUDENTIAL FINANCIAL, INC. -> Andy Barr",23500.0,3,7,Andy Barr,Republican,KY,rep,1,2022-02-10,2024-02-02,2023-01-12,2025-01-09,https://barr.house.gov/press-releases?ID=64C34D56-0091-43D9-BD29-67F2E1232488,1659,B001282
"BAE SYSTEMS, INC. -> Margaret Wood Hassan",23000.0,7,10,Margaret Wood Hassan,Democrat,NH,sen,1,2022-01-26,2025-11-25,2022-07-26,2023-12-13,https://www.hassan.senate.gov/news/press-releases/what-theyre-saying-nh-business-leaders-praise-senator-hassan-and-colleagues-innovation-and-competition-bill,327,H001076
NUCOR CORPORATION -> Charles E. Schumer,23000.0,2,5,Charles E. Schumer,Democrat,NY,sen,1,2022-09-28,2025-01-31,2024-05-20,2024-07-10,https://www.schumer.senate.gov/newsroom/press-releases/schumer-on-heels-of-biden-tripling-steel-tariffs-against-china-we-must-strike-while-the-iron-is-hot-and-close-the-mexican-steel-loophole-hurting-central-ny-businesses-like-nucor-standing-with-cny-steelworkers-schumer-launches-new-push-for-feds-to-stop-china_other-countries-laundering-steel-through-mexico-and-pushes-to-level-the-playing-field-for-american-made-steel--american-workers,1499,S000148
BOEING COMPANY -> Shelley Moore Capito,22500.0,3,11,Shelley Moore Capito,Republican,WV,sen,1,2022-06-28,2025-11-14,2024-04-24,2025-05-14,https://www.capito.senate.gov/news/press-releases/photos-capito-cuts-ribbon-on-aurora-flight-sciences-expansion-in-bridgeport,406,C001047
CENTENE CORPORATION -> Richard E. Neal,22500.0,2,6,Richard E. Neal,Democrat,MA,rep,1,2022-06-02,2025-05-15,2023-04-13,2025-07-17,https://neal.house.gov/2025/07/17/neal-democratic-health-leaders-urge-insurers-to-cover-vaccines/,476,N000015
CSX CORPORATION -> Mark R. Warner,22500.0,2,5,Mark R. Warner,Democrat,VA,sen,1,2022-08-19,2025-07-25,2022-08-09,2023-11-15,https://www.warner.senate.gov/public/index.cfm/pressreleases?ID=A36B4247-5D99-41C1-89F8-09789540F57E,658,W000805
GENERAL DYNAMICS CORPORATION -> Kevin Cramer,22500.0,5,13,Kevin Cramer,Republican,ND,sen,1,2022-06-03,2025-07-31,2024-09-02,2025-12-16,https://www.cramer.senate.gov/news/press-releases/dow-awards-more-than-39-million-contract-modification-for-space-operations-in-grand-forks,919,C001096
MICROSOFT CORPORATION -> Mike Rounds,22500.0,2,6,Mike Rounds,Republican,SD,sen,1,2022-07-29,2025-06-30,2023-09-12,2023-10-31,https://www.rounds.senate.gov/newsroom/press-releases/rounds-working-group-to-host-ai-discussion-on-workforce,1318,R000605
VERIZON COMMUNICATIONS INC. AND VARIOUS SUBSIDIARIES -> Chuck Grassley,22500.0,5,6,Chuck Grassley,Republican,IA,sen,1,2022-02-17,2025-05-01,2025-10-14,2026-03-24,https://www.grassley.senate.gov/news/news-releases/grassley-releases-new-arctic-frost-records-raising-additional-questions-about-jack-smiths-conduct-and-candor,2194,G000386
"VISA, INC. -> Charles E. Schumer",22500.0,4,7,Charles E. Schumer,Democrat,NY,sen,1,2022-11-30,2025-12-18,2023-12-05,2025-11-17,https://www.schumer.senate.gov/newsroom/press-releases/standing-with-north-country-businesses-being-crushed-by-trumps-tariff-war-as-new-yorkers-see-costs-skyrocket-by-4200-a-year-schumer-calls-to-end-trade-war-with-canada-and-demands-ny-house-republicans-immediately-take-up-bipartisan-senate-bill-to-stop-reckless-tariffs-and-restore-relations-with-neighbors-to-the-north,2204,S000148
WALMART INC. -> Katherine M. Clark,22500.0,2,9,Katherine M. Clark,Democrat,MA,rep,1,2022-09-27,2025-12-02,2023-03-29,2025-05-15,https://katherineclark.house.gov/press-releases?ID=DC278675-D1F0-4057-8B2E-6BD518E3C69D,2222,C001101
WELLS FARGO & COMPANY -> Jack Reed,22500.0,2,5,Jack Reed,Democrat,RI,sen,1,2022-06-28,2025-12-11,2024-04-18,2025-05-29,https://www.reed.senate.gov/news/releases/reed-warren-wyden-urge-investigation-to-determine-if-doge-employees-committed-criminal-violations-of-federal-ethics-laws,2236,R000122
BOEING COMPANY -> Wesley Bell,22350.0,2,12,Wesley Bell,Democrat,MO,rep,1,2024-10-31,2025-12-22,2025-11-13,2026-02-03,https://bell.house.gov/media/press-releases/statement-bell-celebrates-iam-district-837-boeing-contract-agreement,406,B001324
COMCAST CORPORATION -> Tim Kaine,22300.0,2,10,Tim Kaine,Democrat,VA,sen,1,2022-03-29,2025-02-26,2024-05-10,2025-10-09,https://www.kaine.senate.gov/press-releases/warner-kaine-colleagues-urge-major-utility-companies-to-prevent-penalties-service-shutoffs-for-federal-workers-during-shutdown,586,K000384
BOEING COMPANY -> Ann Wagner,22000.0,2,14,Ann Wagner,Republican,MO,rep,1,2022-02-07,2025-10-28,2025-03-21,2026-01-09,https://wagner.house.gov/media-center/press-releases/wagner-introduces-resolution-honoring-30-years-fa-18-super-hornets,406,W000812
"CREDIT UNION NATIONAL ASSOCIATION, INC. DBA AMERICA'S CREDIT UNIONS -> Vicente Gonzalez",22000.0,2,6,Vicente Gonzalez,Democrat,TX,rep,1,2022-06-27,2025-12-15,2025-01-16,2026-02-24,https://gonzalez.house.gov/media/press-releases/congressmen-vicente-gonzalez-brian-fitzpatrick-introduce-bipartisan-bill,644,G000581
NUCOR CORPORATION -> Carol D. Miller,22000.0,5,6,Carol D. Miller,Republican,WV,rep,1,2022-03-31,2025-12-19,2022-01-12,2025-09-17,https://miller.house.gov/media/press-releases/pictures-congresswoman-miller-visits-nucor-steel-mill-site,1499,M001205
ASTRAZENECA PHARMACEUTICALS LP -> Bill Cassidy,21500.0,2,9,Bill Cassidy,Republican,LA,sen,1,2022-03-22,2025-08-15,2024-09-11,2025-03-27,https://www.cassidy.senate.gov/newsroom/press-releases/cassidy-booker-heinrich-introduce-bill-to-protect-dialysis-patients/,307,C001075
CVS HEALTH (AND SUBSIDIARIES) -> Adrian Smith,21500.0,2,11,Adrian Smith,Republican,NE,rep,1,2023-06-15,2025-12-19,2023-03-23,2025-05-02,https://adriansmith.house.gov/media/press-releases/smith-schneider-harshbarger-matsui-reintroduce-bipartisan-bill-expand-seniors,668,S001172
GENERAL ATOMICS -> Jerry Moran,21500.0,2,6,Jerry Moran,Republican,KS,sen,1,2022-07-28,2025-09-10,2023-05-26,2024-12-20,https://www.moran.senate.gov/public/index.cfm/news-releases?ID=9F817522-1329-4EB0-858F-16D37BED27F0,914,M000934
GENERAL DYNAMICS CORPORATION -> John Hoeven,21500.0,2,11,John Hoeven,Republican,ND,sen,1,2022-06-20,2025-09-17,2023-08-07,2024-12-21,https://www.hoeven.senate.gov/news/news-releases/hoeven-space-force-awards-additional-10-million-to-test-and-develop-satellite-to-ground-secure-communications-network,919,H001061
"VISA, INC. -> Marsha Blackburn",21500.0,4,11,Marsha Blackburn,Republican,TN,sen,1,2022-05-24,2025-04-29,2024-10-30,2026-03-21,https://www.blackburn.senate.gov/2026/3/women/video-senate-democrats-block-blackburn-amendment-to-protect-girls-in-sports,2204,B001243
"CREDIT UNION NATIONAL ASSOCIATION, INC. DBA AMERICA'S CREDIT UNIONS -> Juan Vargas",21000.0,4,7,Juan Vargas,Democrat,CA,rep,1,2022-02-24,2025-12-15,2023-01-26,2025-02-05,https://vargas.house.gov/media/press-releases/vargas-huizenga-introduce-legislation-to-modernize-credit-union-boards,644,V000130
NATIONAL ASSOCIATION OF BROADCASTERS -> Gary C. Peters,21000.0,2,6,Gary C. Peters,Democrat,MI,sen,1,2022-09-20,2025-01-08,2024-04-19,2025-06-18,https://www.peters.senate.gov/newsroom/press-releases/peters-reintroduces-legislation-to-increase-diversity-of-ownership-in-broadcast-industry2025,1368,P000595
NORTHROP GRUMMAN CORPORATION -> John Hoeven,21000.0,10,8,John Hoeven,Republican,ND,sen,1,2022-03-25,2025-12-16,2022-08-24,2025-03-28,https://www.hoeven.senate.gov/news/news-releases/hoeven-sky-range-is-a-game-changer-for-hypersonic-missile-testing-builds-upon-partnerships-weve-brought-to-the-grand-forks-region,1485,H001061
NUCOR CORPORATION -> Frank J. Mrvan,21000.0,3,11,Frank J. Mrvan,Democrat,IN,rep,1,2022-03-31,2025-09-24,2022-07-20,2026-01-14,https://mrvan.house.gov/media/press-releases/mrvan-statement-congressional-steel-caucus-hearing-state-steel-industry-0,1499,M001214
SOLAR ENERGY INDUSTRIES ASSOCIATION -> Martin Heinrich,21000.0,3,5,Martin Heinrich,Democrat,NM,sen,1,2022-06-13,2025-12-16,2024-04-27,2026-01-28,https://www.heinrich.senate.gov/newsroom/press-releases/today-heinrich-to-chair-committee-hearing-on-american-manufacturing-boom,1876,H001046
VERIZON COMMUNICATIONS INC. AND VARIOUS SUBSIDIARIES -> Lindsey Graham,21000.0,2,6,Lindsey Graham,Republican,SC,sen,1,2023-09-13,2025-03-19,2025-10-31,2025-11-18,https://www.lgraham.senate.gov/public/index.cfm/press-releases?ID=B01201DF-6767-44FD-866E-F72214D839D4,2194,G000359
"ALTRIA CLIENT SERVICES, LLC -> Jennifer L. McClellan",20750.0,2,9,Jennifer L. McClellan,Democrat,VA,rep,1,2023-01-20,2025-11-19,2023-06-06,2023-06-07,https://mcclellan.house.gov/media/press-releases/mcclellan-statement-shooting-high-school-graduation-richmond,117,M001227
LEAGUE OF CONSERVATION VOTERS -> Gabe Vasquez,20568.3,3,25,Gabe Vasquez,Democrat,NM,rep,1,2022-01-14,2025-12-17,2025-05-07,2026-03-18,https://vasquez.house.gov/media/press-releases/reps-vasquez-and-zinke-launch-bipartisan-public-lands-caucus-champion,1195,V000136
"AMAZON.COM SERVICES, INC. -> Ron Wyden",20500.0,5,5,Ron Wyden,Democrat,OR,sen,1,2022-03-24,2025-03-14,2023-09-13,2025-02-25,https://www.wyden.senate.gov/news/press-releases/wyden-welch-warren-urge-biden-administration-to-crack-down-on-big-tech-for-massive-ai-consolidation,125,W000779
"DAVITA, INC. -> Yvette D. Clarke",20500.0,2,9,Yvette D. Clarke,Democrat,NY,rep,1,2022-05-23,2025-11-24,2023-12-21,2024-09-18,https://clarke.house.gov/reps-clarke-and-kelly-introduce-bill-to-protect-dialysis-patients/,683,C001067
ELI LILLY AND COMPANY -> Katherine M. Clark,20500.0,2,7,Katherine M. Clark,Democrat,MA,rep,1,2023-07-17,2025-08-04,2023-03-10,2023-08-29,https://katherineclark.house.gov/press-releases?ID=6D29D1D5-CBAF-4D8F-9D71-DBE1A94B025B,759,C001101
GENERAL ATOMICS -> Kevin Cramer,20500.0,9,7,Kevin Cramer,Republican,ND,sen,1,2022-12-15,2025-09-24,2023-08-09,2024-09-15,https://www.cramer.senate.gov/news/press-releases/us-air-force-awards-general-atomics-contract-through-cca-program,914,C001096
CTIA-THE WIRELESS ASSOCIATION -> Doris O. Matsui,20250.0,8,5,Doris O. Matsui,Democrat,CA,rep,1,2022-06-16,2025-11-19,2022-10-27,2025-01-15,https://matsui.house.gov/media/press-releases/matsui-and-guthrie-urge-biden-administration-review-federal-receiver,662,M001163
"AMAZON.COM SERVICES, INC. -> Doris O. Matsui",20000.0,4,4,Doris O. Matsui,Democrat,CA,rep,1,2022-04-15,2025-05-19,2024-02-01,2024-07-17,https://matsui.house.gov/media/in-the-news/league-california-cities-sacramento-region-road-clean-energy-future,125,M001163
AMERICAN HOTEL & LODGING ASSOCIATION -> Jerry Moran,20000.0,2,4,Jerry Moran,Republican,KS,sen,1,2022-06-22,2025-06-20,2024-08-08,2025-02-07,https://www.moran.senate.gov/public/index.cfm/news-releases?ID=739C62D0-1A25-412A-BEC3-607C16EAEDE1,190,M000934
BLUE CROSS AND BLUE SHIELD ASSOCIATION -> Richard E. Neal,20000.0,2,6,Richard E. Neal,Democrat,MA,rep,1,2022-06-07,2025-12-03,2023-04-13,2025-07-17,https://neal.house.gov/2025/07/17/neal-democratic-health-leaders-urge-insurers-to-cover-vaccines/,393,N000015
CORNING INCORPORATED -> Charles E. Schumer,20000.0,56,4,Charles E. Schumer,Democrat,NY,sen,1,2022-12-05,2025-05-16,2022-01-05,2026-02-04,https://www.schumer.senate.gov/newsroom/press-releases/schumers-chips-and-science-law-delivers-historic-61-billion-federal-preliminary-chips-agreement-for-micron,628,S000148
CSX CORPORATION -> Roger F. Wicker,20000.0,5,5,Roger F. Wicker,Republican,MS,sen,1,2022-07-20,2025-06-13,2023-09-21,2025-11-21,https://www.wicker.senate.gov/2025/8/icymi-amtrak-s-long-journey-back-to-the-gulf-coast-kicks-off-with-community-celebrations,658,W000437
ELI LILLY AND COMPANY -> Bill Cassidy,20000.0,3,6,Bill Cassidy,Republican,LA,sen,1,2022-03-16,2025-11-18,2025-06-05,2026-02-27,https://www.cassidy.senate.gov/newsroom/press-releases/local-spotlight-cassidy-highlights-lilly-harvey-for-turning-tragedy-into-hope-in-fight-against-fentanyl/,759,C001075
GENERAL DYNAMICS CORPORATION -> Gary C. Peters,20000.0,7,13,Gary C. Peters,Democrat,MI,sen,1,2022-02-01,2025-04-29,2022-12-15,2023-12-13,https://www.peters.senate.gov/newsroom/press-releases/senate-passes-national-defense-bill-with-senator-peters-provisions-and-michigan-priorities,919,P000595
GENERAL MOTORS COMPANY -> Gary C. Peters,20000.0,23,5,Gary C. Peters,Democrat,MI,sen,1,2022-02-23,2024-07-18,2022-12-22,2025-10-10,https://www.peters.senate.gov/newsroom/press-releases/senators-peters-young-introduce-bipartisan-legislation-to-expand-research-of-emerging-driver-assistance-systems-and-improve-roadway-safety,923,P000595
MICROSOFT CORPORATION -> Richard Blumenthal,20000.0,10,5,Richard Blumenthal,Democrat,CT,sen,1,2022-03-29,2025-12-08,2023-05-05,2024-04-17,https://www.blumenthal.senate.gov/newsroom/press/release/what-they-are-saying-growing-momentum-for-the-kids-online-safety-act,1318,B001277
MICROSOFT CORPORATION -> Gary C. Peters,20000.0,3,4,Gary C. Peters,Democrat,MI,sen,1,2022-12-15,2025-07-13,2023-07-12,2025-09-19,https://www.peters.senate.gov/newsroom/press-releases/video-peters-urges-senate-to-quickly-extend-critical-cybersecurity-protections-that-expire-on-october-1st,1318,P000595
MICROSOFT CORPORATION -> Bennie G. Thompson,20000.0,3,6,Bennie G. Thompson,Democrat,MS,rep,1,2022-05-31,2025-11-04,2024-06-10,2025-11-14,https://benniethompson.house.gov/media/press-releases/thompson-demands-tech-giants-mega-corporations-crypto-companies-answer,1318,T000193
NATIONAL FOOTBALL LEAGUE -> John Thune,20000.0,4,6,John Thune,Republican,SD,sen,1,2022-03-01,2025-03-07,2023-02-02,2025-03-26,https://www.thune.senate.gov/public/index.cfm/press-releases?ID=241821D9-AEDF-4171-B5C4-FB4CCCBEA20D,1408,T000250
NATIONAL PORK PRODUCERS COUNCIL -> Ashley Hinson,20000.0,2,4,Ashley Hinson,Republican,IA,rep,1,2022-11-10,2025-03-27,2023-07-05,2025-07-23,https://hinson.house.gov/media/press-releases/hinson-leads-charge-against-prop-12-bacon-ban,1418,H001091
"NATIONAL SHOOTING SPORTS FOUNDATION, INC. -> John Cornyn",20000.0,9,4,John Cornyn,Republican,TX,sen,1,2022-08-31,2025-09-05,2024-05-15,2026-02-26,https://www.cornyn.senate.gov/news/cornyn-tillis-colleagues-introduce-resolution-to-block-unconstitutional-biden-atf-rule/,1426,C001056
NCTA - THE INTERNET & TELEVISION ASSOCIATION (FKA NAT'L CABLE & TELECOM ASSOC.) -> John Thune,20000.0,3,4,John Thune,Republican,SD,sen,1,2022-06-02,2025-02-26,2022-04-29,2023-01-30,https://www.thune.senate.gov/public/index.cfm/press-releases?ID=F1AE6AC0-6149-46F5-9463-48F27880AF0A,1437,T000250
