activity_id,filing_uuid,registrant_id,client_id,filing_year,filing_period,dt_posted,stance_label,stance_confidence,source,cohort,is_canonical
62244,57ffd1c8-14b0-497b-88d2-16e1cf709c52,401103817,200195,2022,second_quarter,2022-07-19T13:28:38-04:00,mixed,0.8,opus,established,1
62536,a0a42862-bb37-42ef-b206-49bbcf24b4ff,289773,177534,2022,second_quarter,2022-07-19T13:59:00-04:00,unclear,0.55,agreed,established,1
62783,3fbb9056-8ec8-4b8f-a254-13f9b676aab6,287394,208491,2022,second_quarter,2022-07-19T14:20:36-04:00,unclear,0.95,agreed,established,1
62844,626a7bb5-fc54-4eaa-bf8b-f80f963268a1,287394,208492,2022,second_quarter,2022-07-19T14:25:30-04:00,unclear,0.95,agreed,established,1
62854,74478c2e-41fc-469f-ac16-4c8f1a27b74c,287394,208563,2022,second_quarter,2022-07-19T14:26:55-04:00,unclear,0.95,agreed,established,1
62869,f6276804-17e8-4283-9d84-118dc45fe4ae,287394,208564,2022,second_quarter,2022-07-19T14:28:56-04:00,unclear,0.95,agreed,established,1
63612,276db235-6828-4c5b-b841-bf94c47cf8cd,401103521,199280,2022,second_quarter,2022-07-19T15:30:48-04:00,unclear,0.95,agreed,established,1
63831,e76d9a94-b9ba-4d16-b8a9-7070e715433f,401104177,200894,2022,second_quarter,2022-07-19T15:47:20-04:00,unclear,0.4,agreed,established,1
64680,77f0360e-c422-4cce-aa76-3a223e793042,35230,143841,2022,second_quarter,2022-07-19T16:42:19-04:00,unclear,0.5,agreed,established,1
64688,cf053a1b-295c-4938-b0cb-6f8c83cd24f1,35230,143832,2022,second_quarter,2022-07-19T16:42:52-04:00,relief,0.7,opus,established,1
64852,552514ac-3e67-4868-8496-a480b0d122be,35230,143843,2022,second_quarter,2022-07-19T16:53:16-04:00,unclear,0.5,agreed,established,1
65524,d3649b86-67c1-4708-8559-cfc5c2b13a3e,1433,102615,2022,second_quarter,2022-07-19T17:53:47-04:00,unclear,0.95,agreed,established,1
65624,49f83fca-b4e7-4dd2-aa36-7065880b9d08,1433,102612,2022,second_quarter,2022-07-19T18:05:40-04:00,unclear,0.95,agreed,established,1
66595,ce5c114d-d909-404f-a367-653f93858263,287771,51976,2022,second_quarter,2022-07-19T20:53:02-04:00,unclear,0.4,agreed,established,1
67019,0dfe27ed-92d0-4b0d-aec7-e9760242c205,401104288,205374,2022,second_quarter,2022-07-20T00:46:42-04:00,mixed,0.6,opus,established,1
67179,0efb9c77-f8ee-4784-adfd-2f183fff4244,35002,206932,2022,second_quarter,2022-07-20T03:12:54-04:00,relief,0.95,agreed,established,1
67707,7d959e81-22cc-4dfd-b761-bd257c90f406,39941,148807,2022,second_quarter,2022-07-20T08:52:02-04:00,relief,0.95,agreed,established,1
68160,5f81b581-6a65-4b94-8043-c721593bf1ed,400774330,206210,2022,second_quarter,2022-07-20T09:33:56-04:00,unclear,0.5,agreed,established,1
68194,cd6a0f01-ac70-4c82-98e6-ca59fe87b464,35263,143852,2022,second_quarter,2022-07-20T09:36:20-04:00,relief,0.9,agreed,established,1
68750,abfe6b23-862e-4de2-ac87-50ad2f495ed4,30393,135816,2022,second_quarter,2022-07-20T10:06:07-04:00,relief,0.95,agreed,established,1
68826,9dcc2178-e278-408e-a189-33bb38cc1a1f,26912,134239,2022,second_quarter,2022-07-20T10:08:27-04:00,unclear,0.45,opus,established,1
69013,88e07dd8-5a0b-4db1-8dee-121a1aba6f65,25603,204321,2022,second_quarter,2022-07-20T10:20:47-04:00,unclear,0.4,agreed,established,1
69018,f5749c4d-a2cf-4328-8d60-e45f2c79d85f,5153,209539,2022,second_quarter,2022-07-20T10:21:22-04:00,unclear,0.5,agreed,established,1
69511,d557cec4-95ef-429e-b52b-952eef0ad302,24032,131195,2022,second_quarter,2022-07-20T10:48:15-04:00,relief,0.85,opus,established,1
69705,2de25f30-9c42-4e1b-83e2-a8c1c0bf896e,1683,102647,2022,second_quarter,2022-07-20T10:56:24-04:00,unclear,0.4,agreed,established,1
70047,de0104f5-e67f-493a-b024-9062dd57d841,5506,107350,2022,second_quarter,2022-07-20T11:10:06-04:00,relief,0.95,agreed,established,1
70071,c83f89dd-58fd-41a7-9427-f539015c524b,13370,118930,2022,second_quarter,2022-07-20T11:10:39-04:00,unclear,0.45,opus,established,0
71435,f7ff6b9d-fa89-455f-8d57-b4e4d3a1d72d,58055,160433,2022,second_quarter,2022-07-20T12:02:56-04:00,relief,0.95,agreed,established,1
72312,047856f7-f0d1-42ec-9837-b2d2b3cd0500,401046942,197256,2022,second_quarter,2022-07-20T12:31:55-04:00,unclear,0.4,agreed,established,1
72412,a95b3fb8-b8d2-420f-b0a4-cdd9120b771e,401103779,200127,2022,second_quarter,2022-07-20T12:34:39-04:00,unclear,0.4,agreed,established,1
72659,b58a8e35-a682-470a-8cf2-b1b86b33abaf,5404,206593,2022,second_quarter,2022-07-20T12:42:48-04:00,relief,0.88,agreed,established,1
72891,9531babd-4c62-48b6-995f-9d510ba7ae65,79610,212525,2022,second_quarter,2022-07-20T12:52:16-04:00,unclear,0.9,agreed,established,1
73174,98316e92-d01a-4e26-9581-870eed49b251,401103552,199512,2022,second_quarter,2022-07-20T13:02:00-04:00,unclear,0.35,agreed,established,1
73323,ecf1e933-88ab-40ac-8973-4a89c4a1650f,401106432,213803,2022,second_quarter,2022-07-20T13:07:49-04:00,unclear,0.4,agreed,established,1
73529,c1ba2559-46f6-4b7f-8aa2-653a65b1fdf3,318994,186382,2022,second_quarter,2022-07-20T13:14:58-04:00,relief,0.8,opus,established,1
74211,9a306aea-d594-477c-829b-8ca4b67c9613,401105130,203270,2022,second_quarter,2022-07-20T13:37:29-04:00,monitoring,0.95,agreed,established,1
74993,48dc1f86-5277-4156-b2e0-ffc7dd8a76a4,46038,50832,2022,second_quarter,2022-07-20T14:04:39-04:00,unclear,0.95,agreed,established,1
75179,bf8059c3-5d87-4227-bba9-5dfdf0154574,400412950,190379,2022,second_quarter,2022-07-20T14:14:20-04:00,unclear,0.4,agreed,established,1
75634,068b5a19-ccac-4880-9d76-a9c90cbbdf3f,317311,186004,2022,second_quarter,2022-07-20T14:33:56-04:00,unclear,0.45,opus,established,1
76120,1d92d323-448d-4cae-93ee-70fca6b8135e,32486,213578,2022,second_quarter,2022-07-20T14:53:23-04:00,monitoring,0.95,agreed,established,1
76181,0871d3e3-1c6c-479c-b131-b440d8f536b6,5211,106016,2022,second_quarter,2022-07-20T14:55:31-04:00,unclear,0.5,agreed,established,1
76415,da7fd95b-aaca-4f4d-ac14-56ba143f5b9e,401104010,200631,2022,second_quarter,2022-07-20T15:03:32-04:00,unclear,0.5,agreed,established,1
76587,78a01da3-d705-4a6e-955e-878c59fec89b,290571,177646,2022,second_quarter,2022-07-20T15:08:17-04:00,relief,0.7,opus,established,1
77125,a3ffe51a-3949-44f7-a47e-252e0690bdb3,29846,135234,2022,second_quarter,2022-07-20T15:25:46-04:00,relief,0.88,agreed,established,1
77202,1d4a12f4-bc41-48c8-914f-fe00a861cdf1,29846,135239,2022,second_quarter,2022-07-20T15:27:52-04:00,unclear,0.5,agreed,established,1
77249,fdba8a99-1e40-4566-a7f4-6f16bcdf206d,401105417,205635,2022,second_quarter,2022-07-20T15:29:16-04:00,unclear,0.95,agreed,established,1
77281,709ac73b-a892-4eb6-8114-8591b4799baa,401105417,203656,2022,second_quarter,2022-07-20T15:30:32-04:00,unclear,0.95,agreed,established,1
77346,66266e0d-b73f-4443-9ba3-b22828a08853,556,100441,2022,second_quarter,2022-07-20T15:32:15-04:00,unclear,0.55,agreed,established,0
77365,08f6afc5-1653-430a-bd42-176988b284ef,5632,107401,2022,second_quarter,2022-07-20T15:32:37-04:00,monitoring,0.9,agreed,established,1
77451,84ae58f0-8554-4654-be9c-9246ff1b8eb7,401105417,203674,2022,second_quarter,2022-07-20T15:35:24-04:00,unclear,0.5,opus,established,1
77640,7acaef47-285a-441d-861f-a0a08cf00e82,401103565,208110,2022,second_quarter,2022-07-20T15:40:45-04:00,unclear,0.45,opus,established,1
77839,13cdd1e7-fd84-4145-8170-440a6d715f1d,401105417,203664,2022,second_quarter,2022-07-20T15:45:53-04:00,unclear,0.5,agreed,established,1
77883,941cf7ed-21bc-48c4-8a35-cde5ec0c2edf,401105784,206899,2022,second_quarter,2022-07-20T15:46:33-04:00,relief,0.9,agreed,established,1
78501,5510d419-03be-4e76-ac49-4622e77b4f67,401103523,199330,2022,second_quarter,2022-07-20T16:05:34-04:00,unclear,0.95,agreed,established,1
78689,072e8ee2-f7ae-4512-bf42-c6a6678cd9ec,401103237,198275,2022,second_quarter,2022-07-20T16:11:07-04:00,relief,0.92,agreed,established,1
78879,1b91473d-1b06-4ecb-b30a-782c4c8a9caf,401103845,200253,2022,second_quarter,2022-07-20T16:16:55-04:00,monitoring,0.65,opus,established,1
78890,4d4822a6-b45c-47dd-b9d7-943700aaeafe,401104313,201390,2022,second_quarter,2022-07-20T16:17:24-04:00,unclear,0.95,agreed,established,1
79068,c5807cdd-c105-42b4-9375-0c147998cada,81511,171312,2022,second_quarter,2022-07-20T16:22:12-04:00,unclear,0.4,agreed,established,1
79253,6c4901ca-09dd-4b8f-afc8-d781406846d9,16896,122545,2022,second_quarter,2022-07-20T16:27:35-04:00,unclear,0.55,agreed,established,1
79864,37ea71f3-21a3-4d65-9a5a-72890b87e012,401105259,203474,2022,second_quarter,2022-07-20T16:49:19-04:00,relief,0.9,agreed,established,1
79891,3765a4b3-33eb-4016-90ae-b8e83b5e3186,401054971,212971,2022,second_quarter,2022-07-20T16:50:04-04:00,relief,0.9,agreed,established,1
80643,966a3b51-6f2c-4ae7-ab26-55688f7c3173,56771,159922,2022,second_quarter,2022-07-20T17:14:49-04:00,relief,0.9,agreed,established,1
81076,312568d5-c664-4324-9d1c-9a88b8b37adb,8475,112676,2022,second_quarter,2022-07-20T17:26:12-04:00,unclear,0.4,opus,established,1
81167,daf37a54-cca7-43c6-a6ac-5bd53dcfba82,401103218,198214,2022,second_quarter,2022-07-20T17:30:14-04:00,unclear,0.55,agreed,established,1
81195,39781d1d-c209-4196-98b0-b2e9df12f0f0,401103585,205288,2022,second_quarter,2022-07-20T17:31:58-04:00,unclear,0.4,agreed,established,1
81265,ab4335db-4bb2-42c4-a993-29a1cf705c4e,4766,104899,2022,second_quarter,2022-07-20T17:35:03-04:00,protection,0.7,opus,established,1
81438,405b48c1-010d-481b-873a-ab2248bd38f9,401105417,203687,2022,second_quarter,2022-07-20T17:43:07-04:00,unclear,0.5,agreed,established,1
81591,59f49f61-7e43-473f-9fc1-6c6ccf3c6fee,40021,149481,2022,second_quarter,2022-07-20T17:49:11-04:00,relief,0.95,agreed,established,1
82319,12204ec5-3eef-4a61-851b-e50a1cccd714,1114,101894,2022,second_quarter,2022-07-20T18:35:24-04:00,unclear,0.95,agreed,established,0
82398,365784f0-43df-4212-9780-d8591a7de79f,401106332,213013,2022,second_quarter,2022-07-20T18:39:28-04:00,protection,0.6,opus,established,0
82437,771ddc52-3df5-4987-a3dc-6f44a56f7a95,66773,163770,2022,second_quarter,2022-07-20T18:43:07-04:00,relief,0.7,opus,established,1
82513,5c2ba004-d889-4d84-b29f-f75fff7e7688,283696,211867,2022,second_quarter,2022-07-20T18:48:57-04:00,relief,0.6,opus,established,1
82719,c8c6bd1c-955b-4624-9e58-2908626b282c,401103897,200355,2022,second_quarter,2022-07-20T19:06:31-04:00,relief,0.9,agreed,established,1
83007,a7fa88d7-6047-4f32-8406-035f2e3b5dc8,401104734,202558,2022,second_quarter,2022-07-20T19:40:27-04:00,unclear,0.55,agreed,established,1
83479,fad57e4c-135e-4e75-92aa-5f381e4aa6c4,31417,138240,2022,second_quarter,2022-07-20T20:27:01-04:00,unclear,0.5,agreed,established,0
83783,e001b70f-979c-4839-b39a-d8975f518df1,400794388,195349,2022,second_quarter,2022-07-20T20:55:51-04:00,unclear,0.55,agreed,established,1
83806,535c476e-8fb0-4c38-bb9c-03111fa29ad5,24566,132410,2022,second_quarter,2022-07-20T20:57:44-04:00,unclear,0.3,agreed,established,1
84670,9bacd7e6-6831-4f58-b27e-b8fbdfaca44e,27833,134460,2022,second_quarter,2022-07-20T22:41:03-04:00,relief,0.7,opus,established,1
85004,110558c7-8e76-4b2b-986c-6bafd0ceef41,401104539,201991,2022,second_quarter,2022-07-20T23:50:04-04:00,relief,0.7,opus,established,1
85312,ae4aacce-e056-44e4-b2c6-b9eae04d78db,298091,179910,2022,second_quarter,2022-07-21T12:26:48-04:00,relief,0.8,opus,established,1
85815,2bde8477-f780-4263-89f4-418babacacd2,401106361,213258,2022,second_quarter,2022-07-22T10:40:50-04:00,unclear,0.95,agreed,established,1
86091,d2b7f338-67cb-46c2-932a-cf61587d681f,400359656,189550,2022,second_quarter,2022-07-22T16:21:29-04:00,relief,0.9,agreed,established,1
86099,5dde68c1-f7b8-4704-a83b-48ac6def35b0,400359656,189552,2022,second_quarter,2022-07-22T16:30:57-04:00,relief,0.88,agreed,established,1
86782,3d8466f0-1727-4c08-bd29-a1793eae6c4d,13370,118930,2022,second_quarter,2022-07-27T16:00:36-04:00,unclear,0.45,opus,established,1
87899,b2672340-01a8-4405-9313-e75ac65e240b,400287370,188909,2022,second_quarter,2022-08-08T11:15:46-04:00,unclear,0.45,opus,established,1
88208,eeaecbb8-f922-46f4-ab94-22f3d26bed26,291594,177806,2022,second_quarter,2022-08-08T16:20:50-04:00,relief,0.85,opus,established,1
88840,550fc35d-6247-4015-8059-0a7b111c3749,37538,146406,2022,second_quarter,2022-08-17T10:36:33-04:00,unclear,0.4,agreed,established,1
89326,ba261dcc-74a4-4b26-b968-269bdac21935,36366,145446,2022,second_quarter,2022-08-25T10:42:33-04:00,unclear,0.4,agreed,established,1
89398,b44c89f1-551c-4222-9ba2-41730c8dc780,81054,171061,2022,second_quarter,2022-08-25T11:27:56-04:00,protection,0.95,opus,established,1
89412,bfe31597-ce40-4890-b693-e711db743a2e,45766,153749,2022,second_quarter,2022-08-25T11:40:27-04:00,unclear,0.4,agreed,established,1
89827,8cd7006d-457b-43ba-b4cc-950ac767a35d,316057,52693,2022,third_quarter,2022-08-31T13:17:27-04:00,unclear,0.6,agreed,established,0
90176,d3a3b795-d98a-46fe-a8c5-f38700b2fc7d,401106895,52746,2022,third_quarter,2022-09-08T15:12:32-04:00,unclear,0.8,agreed,unknown,1
90190,09fc98f3-78fb-46bc-b44a-c0c09af6f31a,316057,52693,2022,third_quarter,2022-09-08T16:41:31-04:00,unclear,0.8,agreed,established,0
90576,fbc130c5-90ae-4f75-b3ba-1dcc0c899900,36710,52855,2022,third_quarter,2022-09-20T09:51:13-04:00,unclear,0.9,agreed,unknown,1
90891,b510a71b-635d-4b87-a96d-84a8eb50a919,91717,174742,2022,second_quarter,2022-09-28T16:08:59-04:00,relief,0.95,agreed,established,1
91030,75f0f6fc-5b64-4bdc-9960-79b23db4de17,35002,52953,2022,third_quarter,2022-09-30T14:43:11-04:00,relief,0.95,agreed,established,0
91081,1cd48741-b5db-4974-9ab0-f4b7c56fcc0f,401106937,52959,2022,third_quarter,2022-09-30T17:42:25-04:00,unclear,0.95,agreed,established,0
91667,9745ca2d-c6fd-45d7-8cfe-5f05cb2f9c72,79610,212525,2022,third_quarter,2022-10-04T11:41:46-04:00,unclear,0.9,agreed,established,1
92500,bac67e64-4430-4c9d-b786-f1f581b8b569,401106927,53026,2022,third_quarter,2022-10-06T11:12:18-04:00,unclear,0.5,agreed,unknown,1
92667,d9418b28-366e-491b-bce5-835ba4b5f038,400408933,190355,2022,third_quarter,2022-10-07T10:07:41-04:00,mixed,0.7,opus,established,1
92720,23a04020-d639-41bf-a992-eef46be5288b,45937,153798,2022,third_quarter,2022-10-07T10:28:55-04:00,relief,0.9,agreed,established,1
92797,b7bccfa0-a5c5-49f5-b51f-c2fb81f84213,401103903,200360,2022,third_quarter,2022-10-07T14:05:49-04:00,relief,0.82,agreed,established,0
93232,62b3bbb0-50e4-4c0c-8716-274d7f4ee826,401104010,200631,2022,third_quarter,2022-10-10T11:20:01-04:00,unclear,0.5,agreed,established,1
93503,61125091-d1c8-4574-a2b1-c789884a958b,314432,184995,2022,third_quarter,2022-10-10T21:09:12-04:00,unclear,0.45,opus,established,1
93635,a6e32fd5-e728-47d9-b3f5-efc292f54470,40006037,187506,2022,third_quarter,2022-10-11T10:05:20-04:00,relief,0.95,agreed,established,1
93974,4323d649-be22-4640-8338-64c9a2930fbc,7975,111010,2022,third_quarter,2022-10-11T15:35:42-04:00,unclear,0.4,agreed,established,0
94117,445312cb-658f-405f-b2b5-54b228d8062a,400661993,210126,2022,third_quarter,2022-10-11T18:16:12-04:00,unclear,0.4,agreed,established,1
96877,606d4114-38a6-4f13-9909-0d0e96c0ecdb,401105784,206899,2022,third_quarter,2022-10-14T14:54:13-04:00,relief,0.9,agreed,established,1
96931,7bb699ed-eeff-4cdc-9c5c-38b67ac6f76e,556,100441,2022,third_quarter,2022-10-14T15:07:41-04:00,unclear,0.55,agreed,established,1
97329,1f6d8c00-fe80-4e0b-846e-89d007dc0314,57338,159975,2022,third_quarter,2022-10-14T17:44:23-04:00,unclear,0.5,agreed,established,1
97748,b66a8f2d-12d6-4d16-933d-c10daf0a40d9,401103472,198926,2022,third_quarter,2022-10-16T12:01:48-04:00,unclear,0.4,agreed,established,1
98140,1c4f4f5d-81f9-4f69-9a40-fee91ba4fa18,28504,134535,2022,third_quarter,2022-10-17T08:57:05-04:00,relief,0.95,agreed,established,1
99608,30b3f7c5-de2c-49b3-8b83-4d4b02ec0b94,401106405,213706,2022,third_quarter,2022-10-17T15:08:30-04:00,relief,0.95,agreed,established,1
100082,ecccdb68-cea6-41ad-829c-193b25ff69e3,401103094,197904,2022,third_quarter,2022-10-17T16:22:22-04:00,unclear,0.4,agreed,established,1
100261,519119cb-fc00-4373-b9ad-13d19c709d10,400942717,196304,2022,third_quarter,2022-10-17T16:58:28-04:00,unclear,0.4,agreed,established,1
100362,9db9779d-e217-48b7-879e-5a73e3b46ddd,401103524,199384,2022,third_quarter,2022-10-17T17:43:43-04:00,relief,0.95,agreed,established,1
100548,64a764f5-bc20-4d46-9860-925891bb1f8e,7268,110469,2022,third_quarter,2022-10-17T20:02:02-04:00,unclear,0.4,agreed,established,1
101434,360274e4-7bd7-4e0a-8340-7cd73da35e34,401104177,200894,2022,third_quarter,2022-10-18T10:52:01-04:00,unclear,0.4,agreed,established,1
101559,c718f7cd-6c3a-40f6-9868-fe48038ba283,35263,143852,2022,third_quarter,2022-10-18T11:17:26-04:00,unclear,0.35,agreed,established,1
102013,676d38e5-50e4-4775-b4c4-2be2a46715d4,24486,212498,2022,third_quarter,2022-10-18T12:31:14-04:00,unclear,0.55,agreed,established,1
102721,bb65dd7a-59d5-4982-b6d8-5a958d6383bf,285871,176177,2022,third_quarter,2022-10-18T14:45:41-04:00,unclear,0.5,agreed,established,1
102738,7bc0bea2-a289-4e9e-b58a-b49c81c6f7dd,81511,171312,2022,third_quarter,2022-10-18T14:47:19-04:00,unclear,0.4,agreed,established,1
103031,7287b2dc-3894-4c2d-b3d5-2f60b888de7d,1114,101894,2022,third_quarter,2022-10-18T15:24:37-04:00,unclear,0.95,agreed,established,0
103134,f8fa7d28-6b9a-4f7b-af0d-9c42e65aca1f,316057,52693,2022,third_quarter,2022-10-18T15:36:19-04:00,unclear,0.8,agreed,established,1
103440,24f663ae-9631-4b7f-87f6-e02a122a8ec1,5211,106016,2022,third_quarter,2022-10-18T16:21:28-04:00,unclear,0.5,agreed,established,1
104527,b18c6d6c-b924-4efd-bd2e-a342c912cc2c,5506,107350,2022,third_quarter,2022-10-19T08:06:50-04:00,relief,0.95,agreed,established,1
104949,e539b9a5-fd38-468a-9f54-e27048dcab75,39837,148617,2022,third_quarter,2022-10-19T09:44:25-04:00,relief,0.6,opus,established,1
105662,861d866b-8462-4207-a672-208a50164b4a,401103523,199330,2022,third_quarter,2022-10-19T10:58:31-04:00,unclear,0.95,agreed,established,1
106616,515e3726-77b2-400e-a504-9faa5b53c612,36366,145446,2022,third_quarter,2022-10-19T12:27:44-04:00,unclear,0.4,agreed,established,1
106699,ee039721-0e76-4172-bc03-fe33f0fc6a58,401105417,203687,2022,third_quarter,2022-10-19T12:31:19-04:00,unclear,0.5,agreed,established,1
106966,c24f3a48-b705-44f5-8e94-45ed156f484a,401105417,203674,2022,third_quarter,2022-10-19T12:46:52-04:00,unclear,0.5,opus,established,1
107812,61f442af-bed8-4540-b54b-71c6d19910e6,39941,148807,2022,third_quarter,2022-10-19T13:54:55-04:00,relief,0.95,agreed,established,1
107984,08626953-9d4a-4be5-8200-df1c0b8eeb3d,401105417,203656,2022,third_quarter,2022-10-19T14:04:07-04:00,unclear,0.95,agreed,established,1
108016,370064f1-5013-46c7-8835-b0f28d0d90da,401105417,205635,2022,third_quarter,2022-10-19T14:06:09-04:00,unclear,0.95,agreed,established,1
108155,346145f3-113a-403c-97a6-fa827f8f88dd,401105417,203664,2022,third_quarter,2022-10-19T14:15:33-04:00,unclear,0.5,agreed,established,1
108420,b60eea02-b72d-461b-a289-59f938a3da58,401106937,52959,2022,third_quarter,2022-10-19T14:28:44-04:00,unclear,0.85,agreed,established,1
108445,3881037b-784b-499a-ba8d-810ada52c123,401103521,199280,2022,third_quarter,2022-10-19T14:30:23-04:00,unclear,0.95,agreed,established,1
108749,b87a473f-cc40-4a66-9dca-584379907304,55792,159864,2022,third_quarter,2022-10-19T14:53:59-04:00,unclear,0.95,agreed,established,1
108997,4bc99638-04cf-4419-b415-e57ec82b08e3,46038,50832,2022,third_quarter,2022-10-19T15:08:24-04:00,unclear,0.95,agreed,established,1
109076,e9796f7c-161f-4ce7-847e-0197c7f6d1a8,400794388,195349,2022,third_quarter,2022-10-19T15:13:13-04:00,unclear,0.55,agreed,established,1
109472,599dde1f-51af-46cc-afd7-8e4a9eab4f19,401105589,205749,2022,third_quarter,2022-10-19T15:40:12-04:00,mixed,0.7,opus,established,1
109635,cab94c96-6cbc-41c0-8e01-aae227caa951,49635,156506,2022,third_quarter,2022-10-19T15:49:00-04:00,unclear,0.45,opus,established,1
109797,e855babc-603b-40d1-81ab-70c4b9d44ab5,58055,160433,2022,third_quarter,2022-10-19T15:56:37-04:00,relief,0.95,agreed,established,1
110588,b44c17e6-15b6-4d7a-a0ef-ba829529bae9,22883,129729,2022,third_quarter,2022-10-19T16:44:23-04:00,unclear,0.95,agreed,established,1
111013,bcf92ffe-64d8-4ff5-9d61-a58890e7aed7,401103565,208110,2022,third_quarter,2022-10-19T17:16:40-04:00,unclear,0.45,opus,established,1
111074,8b2d3c17-f3db-4a86-8ffe-01860a7435b7,22883,129756,2022,third_quarter,2022-10-19T17:22:59-04:00,unclear,0.95,agreed,established,1
111355,a1ded869-a792-4f03-838f-790bd768bd7d,24123,131484,2022,third_quarter,2022-10-19T17:50:28-04:00,unclear,0.45,opus,established,0
111397,0fab266b-7223-4ff2-9923-084b0c2e887c,401106432,213803,2022,third_quarter,2022-10-19T17:57:28-04:00,unclear,0.4,agreed,established,1
112009,bc1bf3b1-a693-4cbd-8774-d25a9a0ed9e2,22883,129738,2022,third_quarter,2022-10-19T20:07:30-04:00,unclear,0.95,agreed,established,1
112837,a2599fab-b95c-489b-aa88-8666f30834b1,401104288,205374,2022,third_quarter,2022-10-20T02:28:17-04:00,mixed,0.6,opus,established,1
113013,05ce053b-f03d-402c-8d75-4ff5412ec463,287394,208491,2022,third_quarter,2022-10-20T06:58:02-04:00,unclear,0.95,agreed,established,1
113022,6a8d528e-74e8-4d2e-8cf9-964bdaa45f56,287394,208492,2022,third_quarter,2022-10-20T06:59:57-04:00,unclear,0.95,agreed,established,1
